,date,회사명,직무,url,경력,위치,지원방식,세부정보
1551,2023-02-04,대정에이앤지㈜,(기술영업/엔지니어) 전기/제어/자동화 대졸 신입사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40826984?Oem_Code=C1&logpath=1&stext=로봇&listno=1552,신입,서울,즉시지원,"모집분야 및 자격요건
기술영업/지원/엔지니어 대졸 신입사원 
( 0명 )
지원 분야
ㆍABB 제품 기술 영업 및 지원
ㆍ전기제어기기 기술 영업 및 지원
ㆍ자동화설비 기술 영업 및 지원 
ㆍS/W 시스템 분야 기술 영업 및 엔지니어링
ㆍ신재생에너지, 반도체, 철도, 데이터센터 등 고객사 관리 및 영업 활동



자격요건
ㆍ학력 : 대졸(4년제) 이상, 졸업예정자 가능


우대사항
ㆍ차량소지자(유류비 지원)
ㆍ인근거주자
ㆍ관련학과 전공자 (전기, 전자공학, 기계공학, 컴퓨터공학 등)
ㆍ영어가능자 (문서 읽고 내용 파악 가능한 수준)

대정에이앤지라는 회사에 대하여
       ㆍ상단에 기재한 연봉은 신입사원/총액 연봉 기준입니다.
       ㆍ수습계약직 3개월 후 정규직 전환 
       ㆍ금요일 격주 휴무 운영
       ㆍ직무 특성상 외근 업무로 인해 자차 운행 시 감가에 대한 마일리지 제공
       ㆍ2024년 광진구 능동에서 강동구 길동으로 사옥 이전 예정
       ㆍ조식, 중식, 석식 회사에서 지원
       ㆍ복리후생 관련 내용
         - 급여는 선지급 / 매월 5일
         - 효도수당 / 직원 본인 및 배우자 부모 효도수당 (월 10만원) 지급
         - 인센티브 / 1년의 매출, 이익률을 감안하여 최대 월급의 500% 지급(3개년 평균 200%)
         - 경조금 / 본인결혼 경조금 50만원, 배우자 출산 경조금 100만원, 3자녀 이상 출산 경조금 300만원
         - 근속자 포상
            1년 : 금 1돈
            5년 : 1개월 유급휴가, 금 5돈, 제주도가족여행
            10년 : 2개월 유급휴가, 금 10돈, 동남아/중국/일본 가족여행
            15년 : 3개월 유급휴가, 오세아니아/하와이 가족여행
            20년 : 4개월 유급휴가, 금 20돈, 유럽/미주 가족여행
         - 교육비 지원
            직원본인 : 대학교 학부, 대학원 학비보조 학원비 보조
            직원자녀 : 고등학교, 대학교 학부 학비 보조
         - 직원가족 심리상담 / 직원, 배우자, 자녀 심리 상담 지원


전형절차
ㆍ서류전형 > 1차면접 >  임원면접 > 최종합격
ㆍ면접일정은 상황에 따라 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.
ㆍ본 채용에 대해 궁금한 점이 있다면 채용담당자의 전화번호나 이메일로 편하게 문의 주시기 바랍니다. "
1552,2023-02-04,㈜엔시스,(주)엔시스 제조기술팀  신입/경력 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40826664?Oem_Code=C1&logpath=1&stext=로봇&listno=1553,신입·경력5년↑,충남,즉시지원,"모집분야 및 자격요건
2차 전지 자동화 설비 기구 조립
( 5명 )
담당업무
ㆍ자동화 설비 제작
ㆍ고객사 대응 

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 신입·경력5년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍ차량소지자
ㆍ운전가능자
ㆍ해외근무 가능자
ㆍ관련 학과 전공자
ㆍ관련 자격증 보유자
ㆍ유관업무 경력자 (3년)
ㆍ즉시출근 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 반도체·세라믹공학

전형절차
ㆍ서류전형 > 1차면접 >  임원면접 > 최종합격
ㆍ면접 일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1553,2023-02-04,㈜대일아쿠아,기술영업팀 / 영업 업무 신입사원,https://www.jobkorea.co.kr/Recruit/GI_Read/40826016?Oem_Code=C1&logpath=1&stext=로봇&listno=1554,신입,서울,즉시지원,"포지션 및 자격요건
기술영업팀 / 영업 업무 신입사원
( 1명 )
담당업무
ㆍ영업

자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 신입

우대사항
ㆍ영어가능자
ㆍ인근거주자
ㆍ고용촉진지원금 대상자
ㆍ운전가능자
ㆍCAD/CAM 프로그램 능숙자
ㆍ전공 : 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1554,2023-02-04,㈜유에너지,2023년 (주)유에너지 연구원채용(기계분야),https://www.jobkorea.co.kr/Recruit/GI_Read/40825984?Oem_Code=C1&logpath=1&stext=로봇&listno=1555,경력무관,전남,즉시지원,"포지션 및 자격요건
연구원_기계분야
( ○명 )
담당업무
ㆍ수소연료전지 - Bipolar plate 개발 , 연료전지 시스템 개발
ㆍ특수태양광(영농형 태양광 , 수상태양광 등)
ㆍ정부 R&D 과제 수행

자격요건
ㆍ학력 : 대졸이상
ㆍ경력 : 신입·경력

우대사항
ㆍ유관업무 경력자
ㆍ인근거주자
ㆍ차량소지자
ㆍCAD/CAE 프로그램 능숙자(Solid works / Ansys)
ㆍ석사학위 수여자
ㆍ전공 : 기계·메카트로닉스·로봇, 신소재·재료공학

전형절차
ㆍ서류전형 > 1차면접  > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1555,2023-02-04,㈜대일아쿠아,기술영업팀 / 기술 업무 신입사원,https://www.jobkorea.co.kr/Recruit/GI_Read/40825980?Oem_Code=C1&logpath=1&stext=로봇&listno=1556,신입,서울,즉시지원,"포지션 및 자격요건
기술영업팀 / 기술 업무 신입사원
( 1명 )
담당업무
ㆍ도면 설계 및 CAD

자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 신입

우대사항
ㆍ영어가능자
ㆍ인근거주자
ㆍ고용촉진지원금 대상자
ㆍ운전가능자
ㆍCAD/CAM 프로그램 능숙자
ㆍ전공 : 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1556,2023-02-04,㈜디케이엠엔이,용접사 구인,https://www.jobkorea.co.kr/Recruit/GI_Read/40823834?Oem_Code=C1&logpath=1&stext=로봇&listno=1557,경력2년↑,서울,즉시지원,"포지션 및 자격요건
공장용접사
( 2명 )
담당업무
ㆍ공장 기계 제작 용접 (알곤 및 co2용접)

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력2년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍ운전가능자
ㆍCAD/CAM 프로그램 능숙자
ㆍ관련 자격증 보유자
ㆍ유관업무 경력자 (2년)
ㆍ자격증 : 용접기능사, 용접기사, 특수용접기능사
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 공학계열 우대, 전공무관
공장/현장 용접사
( 2명 )
담당업무
ㆍ공장 기계 제작 용접 (알곤 및 co2용접)
ㆍ현장 기계 설치 용접 및 배관 용접 (알곤 및 아크)

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력2년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍ운전가능자
ㆍ관련 자격증 보유자
ㆍ유관업무 경력자 (2년)
ㆍ자격증 : 용접기능사, 용접기사, 특수용접기능사
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 공학계열우대, 전공무관

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1557,2023-02-04,㈜로봇앤드디자인,[덴탈]해외영업/지원 직원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40823599?Oem_Code=C1&logpath=1&stext=로봇&listno=1558,신입·경력3년↑,경기,즉시지원,"포지션 및 자격요건
해외영업
( 2명 )
담당업무 (덴탈사업부 해외영업, 경력에 따라 세부 조정가능)   
ㆍ수출입 통관업무
ㆍ대리점 계약 및 고객관리
ㆍ웨비나 개최, 전시운영
ㆍ제품 경쟁분석 및 판매전략 수립/시행

자격요건
ㆍ학력 : 초대졸이상

우대사항
ㆍ영어가능자
ㆍ일본어가능자
ㆍ차량소지자

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1558,2023-02-04,태영엠앤에프,공기 정화장치 생산직 사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40822987?Oem_Code=C1&logpath=1&stext=로봇&listno=1559,경력1년↑,경기,즉시지원,"포지션 및 자격요건
생산제조
( 2명 )
담당업무
ㆍ공기 정화장치 생산/수리/품질/출하관리
ㆍ유지보수 서포트

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력1년↑

우대사항
ㆍ인근거주자
ㆍ고용촉진지원금 대상자
ㆍ취업보호대상자
ㆍ즉시출근 가능자
ㆍ운전 가능자
ㆍ자격증 : 1종보통운전면허
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1559,2023-02-04,효동기계공업㈜,기계설계 신입/경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40822064?Oem_Code=C1&logpath=1&stext=로봇&listno=1560,신입·경력,경기,즉시지원,"모집분야 및 자격요건
기계설계
( 2명 )
담당업무
ㆍ3D(Nx)를 이용한 기구 설계 및 자동화 설계 (1명)
ㆍ3D(Nx)를 이용한 배관 라인 및 회로도 설계 (1명)
ㆍ3D 모델링 (Nx 프로그램 사용 필수)

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 신입·경력

우대사항
ㆍ인근거주자
ㆍ차량소지자
ㆍCAD/CAM 프로그램 능숙자
ㆍ기숙사 생활가능자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ유공압/유압프레스 설계 경험자
ㆍ동종업계(프레스) 경력자 우대
ㆍ자격증 : 기계설계기사, 기계설계산업기사
ㆍ전공 : 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1560,2023-02-04,㈜디브이,전기자동차 바디 설계 및 개발 전문가 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40821332?Oem_Code=C1&logpath=1&stext=로봇&listno=1561,경력15년↑,경기,즉시지원,"모집분야 및 자격요건
전기화물차 바디 설계 및 개발 경력직
( ○명 )
담당업무
ㆍ전기자동차 바디 설계 및 개발

자격요건
ㆍ학력 : 대졸이상
ㆍ경력 : 경력15년↑

우대사항
ㆍ영어가능자
ㆍ중국어가능자
ㆍ컴퓨터활용능력 우수자
ㆍ해외근무 가능자
ㆍ유관업무 경력자 (15년)
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ외국어 : TOEIC 700점 이상
ㆍ전공 : 기계·메카트로닉스·로봇, 자동차공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1561,2023-02-04,㈜도아테크,반도체/Display 설비 제조 (모듈 조립) 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40821319?Oem_Code=C1&logpath=1&stext=로봇&listno=1562,경력무관,경기,즉시지원,"모집분야 및 자격요건
제조기술팀
( ○명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ인근거주자
ㆍ운전가능자
ㆍ문서작성 우수자
ㆍ유관업무 경력자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1562,2023-02-04,㈜도아테크,반도체/Display 설비 제조 (제관/용접) 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40821318?Oem_Code=C1&logpath=1&stext=로봇&listno=1563,경력무관,경기,즉시지원,"모집분야 및 자격요건
제조기술팀
( ○명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ인근거주자
ㆍ운전가능자
ㆍ문서작성 우수자
ㆍ유관업무 경력자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1563,2023-02-04,㈜더그리트,삼성전자 ESG 사업 파트너인 더그리트에서 개발인재를 찾습니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/40821682?Oem_Code=C1&logpath=1&stext=로봇&listno=1564,경력무관,서울,즉시지원,
1564,2023-02-04,㈜유탑소프트,웹&앱 서비스 기획 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40821699?Oem_Code=C1&logpath=1&stext=로봇&listno=1565,경력,서울,즉시지원,"모집분야 및 자격요건
웹&앱 서비스 기획자
( 2명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력

우대사항
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1565,2023-02-04,㈜한창이지엠,미래를 그려나갈 인재를 모집합니다(품질보증/품질관리),https://www.jobkorea.co.kr/Recruit/GI_Read/40821829?Oem_Code=C1&logpath=1&stext=로봇&listno=1566,신입·경력3년↑,충남,즉시지원,"모집분야 및 자격요건
품질실-품질보증/인증 경력자
( ○명 )
담당업무
ㆍ자동차 H/KMC SQ 인증 경력자, IATF 인증 경력자, 전장 부품 PQR 업무 경력자
ㆍ자동차 품질보증 경력자 (전장 부품 우대)
   - SMD/SMT 및 후공정 관리 제동 사출 분야 우대
   - 전장 조립공정 : 통합모니터(CLUSTER), MDPS  공정품질 경럭및 보증 경력자 우대

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력5년↑, 신입

우대사항
ㆍ국가유공자
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍ차량소지자
ㆍ운전가능자
ㆍ보훈대상자
ㆍ엑셀 고급능력 보유자
ㆍ2교대 근무 가능자
ㆍ지방근무 가능자
ㆍ해외근무 가능자
ㆍ문서작성 우수자
ㆍ관련 자격증 보유자
ㆍ유관업무 경력자 (3년)
ㆍ기숙사 생활가능자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ자격증 : 전기기사, 전기산업기사, 메카트로닉스산업기사
ㆍ전공 : 기계·메카트로닉스·로봇, 자동차공학, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1566,2023-02-04,대한상공회의소 광주인력개발원,[취업연계] AI-IoT SW/자동화/전기/CAD/CAM 국비 기술교육생 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40819030?Oem_Code=C1&logpath=1&stext=로봇&listno=1567,경력무관,광주,홈페이지 지원,
1567,2023-02-04,위드라이브,위드라이브 R&D 부문 신입/경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40820165?Oem_Code=C1&logpath=1&stext=로봇&listno=1568,신입·경력,인천,즉시지원,"모집분야 및 자격요건
R&D 연구개발
( ○명 )
담당업무
ㆍ위드라이브 기업부설 연구소에서 진행 중인 연구 사업 관리
ㆍ신규 사업 제안을 위한 제안서 작성 및 관리
ㆍ연구 사업 관리를 위한 보고서 작성
ㆍ연구 사업 진행을 위한 소프트웨어 개발

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 신입·경력

우대사항
ㆍ전산학·컴퓨터공학 등 관련 전공자 우대
ㆍ정부 과제 경험자 우대
ㆍpython, Node.js, SQL, Tensorflow 등 개발 경험자 우대

근무조건
ㆍ 근무형태 : 정규직(수습기간)-3개월, 계약직(수습기간 3개월, 정규직 전환 가능)
ㆍ
ㆍ
ㆍ

근무지역
근무일시
급        여 :
:
: (22004) 인천 연수구 컨벤시아대로 204 스타트업파크 인스타 1동 512호(송도동) - 인천 1호선 인천대입구 에서 300m 이내
평일(월 ~ 금) 09 ~ 18시
면접 후 결정
전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1568,2023-02-04,모션테크날로지㈜,전장 부품 기술개발 경력자 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/40819031?Oem_Code=C1&logpath=1&stext=로봇&listno=1569,신입·경력,인천,즉시지원,"포지션 및 자격요건
부품개발solenoid
( 2명 )
자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 신입·경력

우대사항
ㆍ인근거주자
ㆍCAD/CAM 프로그램 능숙자
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학, 제어계측공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
1569,2023-02-04,㈜트위니,[경영지원본부] 인사팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40818369?Oem_Code=C1&logpath=1&stext=로봇&listno=1570,경력무관,대전,홈페이지 지원,
1570,2023-02-04,㈜트위니,[홍보실] 행정업무 및 SNS 컨텐츠 기획자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40818357?Oem_Code=C1&logpath=1&stext=로봇&listno=1571,경력무관,대전,홈페이지 지원,
1571,2023-02-04,㈜금성풍력,품질관리부 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40818740?Oem_Code=C1&logpath=1&stext=로봇&listno=1572,경력무관,충남,즉시지원,"모집분야 및 자격요건
품질관리부
( ○명 )
담당업무
ㆍ송풍기 품질관리 (공정검사, 제품 성능테스트 외)

자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 경력무관

우대사항
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
